source_dataset,project-id,name,name-noneng,owner,parent,subnational,country-area1,status,start-year,capacity,capacity-display,capacity-by-status,tech-type,prod-type,latitude,longitude,Latitude,Longitude,url,all-countries,capacity-scaled,capacity-table,location-accuracy,location-display,name-search,owner-gem-id,owner-noneng,owner-search,parent-gem-id,parent-search,status-display,tracker-acro,tracker-custom,tracker-display,units-of-m
steel,P100000120082,Gansu Jiu Steel Group Hongxing Iron and Steel Co Ltd,甘肃酒钢集团宏兴钢铁股份有限公司,Gansu Jiu Steel Group Hongxing Iron and Steel Co Ltd,Gansu Jiu Steel Group Hongxing Iron and Steel Co Ltd [100.0%],Gansu,China,operating,1999,18355,18355.0,"[{'status': 'operating', 'method': 'BOF', 'capacity': '6450'}, {'status': 'retired', 'method': 'BOF', 'capacity': '2945'}, {'status': 'operating', 'method': 'EAF', 'capacity': '1200'}, {'status': 'operating', 'method': 'BF', 'capacity': '5560'}, {'status': 'retired', 'method': 'BF', 'capacity': '2200'}]",BF; BOF; EAF,Integrated (BF),39.812121,98.295555,39.812121,98.295555,https://www.gem.wiki/Gansu_Jiu_Steel_Group_Hongxing_Iron_and_Steel_Co_Ltd,China,18355,18355.0,exact,"Gansu, China",Gansu Jiu Steel Group Hongxing Iron and Steel Co Ltd,E100000127239,甘肃酒钢集团宏兴钢铁股份有限公司,Gansu Jiu Steel Group Hongxing Iron and Steel Co Ltd,E100000127239 [100.0%],Gansu Jiu Steel Group Hongxing Iron and Steel Co Ltd [100.0%],operating,GIST,GIST,Iron & Steel,ttpa
steel,P100000120193,Zenith Steel Group Co Ltd,中天钢铁集团有限公司,Zenith Steel Group Co Ltd,Zenith Steel Group Co Ltd [100.0%],Jiangsu,China,operating,2001-09-28,18170,18170.0,"[{'status': 'operating', 'method': 'BOF', 'capacity': '3700'}, {'status': 'retired', 'method': 'BOF', 'capacity': '4610'}, {'status': 'retired', 'method': 'EAF', 'capacity': '700'}, {'status': 'operating', 'method': 'BF', 'capacity': '2740'}, {'status': 'retired', 'method': 'BF', 'capacity': '6420'}]",BF; BOF; EAF,Integrated (BF),31.707656,120.079591,31.707656,120.079591,https://www.gem.wiki/Zenith_Steel_Group_Co_Ltd,China,18170,18170.0,exact,"Jiangsu, China",Zenith Steel Group Co Ltd,E100000123285,中天钢铁集团有限公司,Zenith Steel Group Co Ltd,E100000123285 [100.0%],Zenith Steel Group Co Ltd [100.0%],operating,GIST,GIST,Iron & Steel,ttpa
steel,P100000120074,Chongqing Iron and Steel Co Ltd,重庆钢铁股份有限公司,Chongqing Iron & Steel Co Ltd,Chongqing Iron & Steel Co Ltd [100.0%],Chongqing,China,operating,1997,18135,18135.0,"[{'status': 'operating', 'method': 'BOF', 'capacity': '8400'}, {'status': 'operating', 'method': 'BF', 'capacity': '9735'}]",BF; BOF,Integrated (BF),29.790253,107.040368,29.790253,107.040368,https://www.gem.wiki/Chongqing_Iron_and_Steel_Co_Ltd,China,18135,18135.0,exact,"Chongqing, China",Chongqing Iron and Steel Co Ltd,E100000126559,重庆钢铁股份有限公司,Chongqing Iron & Steel Co Ltd,E100000126559 [100.0%],Chongqing Iron & Steel Co Ltd [100.0%],operating,GIST,GIST,Iron & Steel,ttpa
steel,P100000120312,Shandong Iron and Steel Group Rizhao Co Ltd,山东钢铁集团日照有限公司(一期),Shandong IRON&STEEL Group Rizhao Co Ltd,Shandong Iron and Steel Co Ltd [50.6%]; Shandong Iron and Steel Group Co Ltd [34.0%]; Shandong Guohui Investment Co Ltd [9.7%]; Shandong Caixin Asset Operation Co Ltd [4.9%]; unknown [0.8%],Shandong,China,operating,2009-02-19,17900,17900.0,"[{'status': 'operating', 'method': 'BOF', 'capacity': '8500'}, {'status': 'announced', 'method': 'EAF', 'capacity': '1300'}, {'status': 'operating', 'method': 'BF', 'capacity': '8100'}]",BF; BOF; EAF,Integrated (BF),35.188969,119.383723,35.188969,119.383723,https://www.gem.wiki/Shandong_Iron_and_Steel_Group_Rizhao_Co_Ltd,China,17900,17900.0,exact,"Shandong, China",Shandong Iron and Steel Group Rizhao Co Ltd,E100000126308,山东钢铁集团日照有限公司,Shandong IRON&STEEL Group Rizhao Co Ltd,E100000126101 [50.6%]; E100000124598 [34.0%]; E100000124585 [9.7%]; E100000124453 [4.9%]; E100000132388 [0.8%],Shandong Iron and Steel Co Ltd [50.6%]; Shandong Iron and Steel Group Co Ltd [34.0%]; Shandong Guohui Investment Co Ltd [9.7%]; Shandong Caixin Asset Operation Co Ltd [4.9%]; unknown [0.8%],operating,GIST,GIST,Iron & Steel,ttpa
steel,P100000120234,Shaanxi Longmen Steel Co Ltd,陕西龙门钢铁有限责任公司,Shaanxi LONG MEN IRON&STEEL Co Ltd,Shaanxi Coal and Chemical Industry Co Ltd [95.9%]; unknown [4.1%],Shaanxi,China,operating,2007-06-22,17895,17895.0,"[{'status': 'operating', 'method': 'BOF', 'capacity': '3800'}, {'status': 'announced', 'method': 'BOF', 'capacity': '2300'}, {'status': 'operating pre-retirement', 'method': 'BOF', 'capacity': '3400'}, {'status': 'cancelled', 'method': 'EAF', 'capacity': '1050'}, {'status': 'operating', 'method': 'BF', 'capacity': '7345'}]",BF; BOF; EAF,Integrated (BF),35.618466,110.575788,35.618466,110.575788,https://www.gem.wiki/Shaanxi_Longmen_Steel_Co_Ltd,China,17895,17895.0,exact,"Shaanxi, China",Shaanxi Longmen Steel Co Ltd,E100000123194,陕西龙门钢铁有限责任公司,Shaanxi LONG MEN IRON&STEEL Co Ltd,E100001000403 [95.9%]; E100000132388 [4.1%],Shaanxi Coal and Chemical Industry Co Ltd [95.9%]; unknown [4.1%],operating,GIST,GIST,Iron & Steel,ttpa
steel,P100000120107,Shougang Qian an Iron and Steel Co Ltd,首钢股份公司迁安钢铁公司,Beijing Shougang Co Ltd,Beijing Shougang Co Ltd [100.0%],Hebei,China,operating,2002,17450,17450.0,"[{'status': 'operating', 'method': 'BOF', 'capacity': '6300'}, {'status': 'operating pre-retirement', 'method': 'BOF', 'capacity': '2000'}, {'status': 'construction', 'method': 'EAF', 'capacity': '1300'}, {'status': 'operating', 'method': 'BF', 'capacity': '7850'}]",BF; BOF; EAF,Integrated (BF),39.976702,118.558788,39.976702,118.558788,https://www.gem.wiki/Shougang_Qian_an_Iron_and_Steel_Co_Ltd,China,17450,17450.0,exact,"Hebei, China",Shougang Qian an Iron and Steel Co Ltd,E100000124355,北京首钢股份有限公司,Beijing Shougang Co Ltd,E100000124355 [100.0%],Beijing Shougang Co Ltd [100.0%],operating,GIST,GIST,Iron & Steel,ttpa
steel,P100000120306,Guangxi Iron and Steel Group Co Ltd Fangchenggang Iron & Steel Base,广西钢铁集团有限公司防城港钢铁基地,Guangxi Iron and Steel Group Co Ltd,Liuzhou IRON&STEEL Co Ltd [45.8%]; Guangxi Liuzhou Iron and Steel Group Co Ltd [45.6%]; China Baowu Steel Group Co Ltd [8.6%],Guangxi,China,operating,2020,17280,17280.0,"[{'status': 'operating', 'method': 'BOF', 'capacity': '8400'}, {'status': 'operating', 'method': 'BF', 'capacity': '8880'}]",BF; BOF,Integrated (BF),21.580723,108.400896,21.580723,108.400896,https://www.gem.wiki/Guangxi_Iron_and_Steel_Group_Co_Ltd_Fangchenggang_Iron_&_Steel_Base,China,17280,17280.0,exact,"Guangxi, China",Guangxi Iron and Steel Group Co Ltd Fangchenggang Iron & Steel Base,E100000123161,广西钢铁集团有限公司,Guangxi Iron and Steel Group Co Ltd,E100000123902 [45.8%]; E100000123903 [45.6%]; E100001000472 [8.6%],Liuzhou IRON&STEEL Co Ltd [45.8%]; Guangxi Liuzhou Iron and Steel Group Co Ltd [45.6%]; China Baowu Steel Group Co Ltd [8.6%],operating,GIST,GIST,Iron & Steel,ttpa
steel,P100000120119,Hebei Donghai Special Steel Co Ltd,河北东海特钢集团有限公司,Hebei Donghai SPECIAL Steel Group Co Ltd,Hebei Donghai SPECIAL Steel Group Co Ltd [100.0%],Hebei,China,operating,2009,17254,17254.0,"[{'status': 'operating', 'method': 'BOF', 'capacity': '10001'}, {'status': 'operating', 'method': 'BF', 'capacity': '7253'}]",BF; BOF,Integrated (BF),39.610605,118.474722,39.610605,118.474722,https://www.gem.wiki/Hebei_Donghai_Special_Steel_Co_Ltd,China,17254,17254.0,exact,"Hebei, China",Hebei Donghai Special Steel Co Ltd,E100000126598,河北东海特钢集团有限公司,Hebei Donghai SPECIAL Steel Group Co Ltd,E100000126598 [100.0%],Hebei Donghai SPECIAL Steel Group Co Ltd [100.0%],operating,GIST,GIST,Iron & Steel,ttpa
steel,P100000120414,Shandong Iron and Steel Group Yongfeng Lingang Co Ltd,山东钢铁集团永锋临港有限公司,Shandong Iron & Steel Group Yongfeng Lingang Corp,Qihe Zhongxin Investment Co Ltd [47.2%]; Shandong Iron and Steel Group Co Ltd [28.4%]; Yongfeng Group Co Ltd [12.2%]; Shandong Guohui Investment Co Ltd [8.1%]; Shandong Caixin Asset Operation Co Ltd [4.1%],Shandong,China,operating,2021-06-13,16728,16728.0,"[{'status': 'operating', 'method': 'BOF', 'capacity': '5400'}, {'status': 'announced', 'method': 'BOF', 'capacity': '2750'}, {'status': 'operating', 'method': 'BF', 'capacity': '5557'}, {'status': 'announced', 'method': 'BF', 'capacity': '3021'}]",BF; BOF,Integrated (BF),35.137061,119.068319,35.137061,119.068319,https://www.gem.wiki/Shandong_Iron_and_Steel_Group_Yongfeng_Lingang_Co_Ltd,China,16728,16728.0,exact,"Shandong, China",Shandong Iron and Steel Group Yongfeng Lingang Co Ltd,E100000123195,山东钢铁集团永锋临港有限公司,Shandong Iron & Steel Group Yongfeng Lingang Corp,E100000124596 [47.2%]; E100000124598 [28.4%]; E100000124595 [12.2%]; E100000124585 [8.1%]; E100000124453 [4.1%],Qihe Zhongxin Investment Co Ltd [47.2%]; Shandong Iron and Steel Group Co Ltd [28.4%]; Yongfeng Group Co Ltd [12.2%]; Shandong Guohui Investment Co Ltd [8.1%]; Shandong Caixin Asset Operation Co Ltd [4.1%],operating,GIST,GIST,Iron & Steel,ttpa
steel,P100000120246,Shiheng Special Steel Group Co Ltd,石横特钢集团有限公司,Shiheng SPECIAL Steel Group Co Ltd,Shiheng Special Steel Holding Group Co Ltd [54.7%]; Hong Kong Wing Tai Holdings [22.0%]; unknown [15.9%]; Trade Union Committee of Shiheng Special Steel Group [7.4%],Shandong,China,operating,2000-12-27,16120,16120.0,"[{'status': 'operating', 'method': 'BOF', 'capacity': '4650'}, {'status': 'retired', 'method': 'BOF', 'capacity': '2210'}, {'status': 'operating', 'method': 'BF', 'capacity': '5040'}, {'status': 'retired', 'method': 'BF', 'capacity': '4220'}]",BF; BOF,Integrated (BF),36.229201,116.533981,36.229201,116.533981,https://www.gem.wiki/Shiheng_Special_Steel_Group_Co_Ltd,China,16120,16120.0,exact,"Shandong, China",Shiheng Special Steel Group Co Ltd,E100000123204,石横特钢集团有限公司,Shiheng SPECIAL Steel Group Co Ltd,E100000124166 [54.7%]; E100000126043 [22.0%]; E100000132388 [15.9%]; E100000126042 [7.4%],Shiheng Special Steel Holding Group Co Ltd [54.7%]; Hong Kong Wing Tai Holdings [22.0%]; unknown [15.9%]; Trade Union Committee of Shiheng Special Steel Group [7.4%],operating,GIST,GIST,Iron & Steel,ttpa
steel,P100000120105,Chengde Iron and Steel Group Co Ltd,承德钢铁集团有限公司,Chengde Street Ltd,HBIS Group Co Ltd [100.0%],Hebei,China,operating,1954,16106,16106.0,"[{'status': 'operating', 'method': 'BOF', 'capacity': '8000'}, {'status': 'operating', 'method': 'BF', 'capacity': '8106'}]",BF; BOF,Integrated (BF),40.947707,117.719747,40.947707,117.719747,https://www.gem.wiki/Chengde_Iron_and_Steel_Group_Co_Ltd,China,16106,16106.0,exact,"Hebei, China",Chengde Iron and Steel Group Co Ltd,E100000126296,承德钢铁集团有限公司,Chengde Street Ltd,E100000124529 [100.0%],HBIS Group Co Ltd [100.0%],operating,GIST,GIST,Iron & Steel,ttpa
steel,P100000120273,Jincheng Fusheng Iron and Steel Co Ltd,晋城福盛钢铁有限公司,Jincheng FUSHENG Iron & Steel Co Ltd,Shanxi Jincheng Steel Holdings Group Co Ltd [60.0%]; natural person(s) [40.0%],Shanxi,China,operating,2002-12-10,15926,15926.0,"[{'status': 'operating', 'method': 'BOF', 'capacity': '4600'}, {'status': 'retired', 'method': 'BOF', 'capacity': '3760'}, {'status': 'operating', 'method': 'BF', 'capacity': '4780'}, {'status': 'retired', 'method': 'BF', 'capacity': '2786'}]",BF; BOF,Integrated (BF),35.662985,112.882395,35.662985,112.882395,https://www.gem.wiki/Jincheng_Fusheng_Iron_and_Steel_Co_Ltd,China,15926,15926.0,exact,"Shanxi, China",Jincheng Fusheng Iron and Steel Co Ltd,E100000127056,晋城福盛钢铁有限公司,Jincheng FUSHENG Iron & Steel Co Ltd,E100000123830 [60.0%]; E100000123261 [40.0%],Shanxi Jincheng Steel Holdings Group Co Ltd [60.0%]; natural person(s) [40.0%],operating,GIST,GIST,Iron & Steel,ttpa
steel,P100000120311,Hebei Zongheng Group Fengnan Iron and Steel Co Ltd,河北纵横集团丰南钢铁有限公司,Hebei Zongheng Group Fengnan Iron & Steel Co Ltd,Hebei Xinhua United Metallurgical Holding Group Co Ltd [43.2%]; China Railway Materials Group Holdings Ltd [27.0%]; Shuangyao Investment Co Ltd [21.1%]; Sinogiant Steel HOLDINGS Group Ltd [7.9%]; unknown [0.9%],Hebei,China,operating,2019,15600,15600.0,"[{'status': 'operating', 'method': 'BOF', 'capacity': '7700'}, {'status': 'operating', 'method': 'BF', 'capacity': '7900'}]",BF; BOF,Integrated (BF),39.222566,118.094201,39.222566,118.094201,https://www.gem.wiki/Hebei_Zongheng_Group_Fengnan_Iron_and_Steel_Co_Ltd,China,15600,15600.0,exact,"Hebei, China",Hebei Zongheng Group Fengnan Iron and Steel Co Ltd,E100000127395,河北纵横集团丰南钢铁有限公司,Hebei Zongheng Group Fengnan Iron & Steel Co Ltd,E100000128544 [43.2%]; E100000130609 [27.0%]; E100000130610 [21.1%]; E100000128537 [7.9%]; E100000132388 [0.9%],Hebei Xinhua United Metallurgical Holding Group Co Ltd [43.2%]; China Railway Materials Group Holdings Ltd [27.0%]; Shuangyao Investment Co Ltd [21.1%]; Sinogiant Steel HOLDINGS Group Ltd [7.9%]; unknown [0.9%],operating,GIST,GIST,Iron & Steel,ttpa
steel,P100000120280,Tianjin Iron Plant,天津铁厂有限公司,Tianjin Iron PLANT Co Ltd,British Asia Pan Ruogen International Co Ltd [59.2%]; unknown [40.8%],Hebei,China,operating,1969,15550,15550.0,"[{'status': 'operating', 'method': 'BOF', 'capacity': '4870'}, {'status': 'retired', 'method': 'BOF', 'capacity': '1590'}, {'status': 'operating', 'method': 'BF', 'capacity': '3770'}, {'status': 'construction', 'method': 'BF', 'capacity': '1520'}, {'status': 'retired', 'method': 'BF', 'capacity': '3800'}]",BF; BOF,Integrated (BF),36.58967,113.745792,36.58967,113.745792,https://www.gem.wiki/Tianjin_Iron_Plant,China,15550,15550.0,exact,"Hebei, China",Tianjin Iron Plant,E100000127064,天津铁厂有限公司,Tianjin Iron PLANT Co Ltd,E100000130417 [59.2%]; E100000132388 [40.8%],British Asia Pan Ruogen International Co Ltd [59.2%]; unknown [40.8%],operating,GIST,GIST,Iron & Steel,ttpa
steel,P100000120289,Baosteel Group Xinjiang Bayi Iron and Steel Co Ltd,"新疆八一钢铁集团有限责任公司, 宝钢集团新疆八一钢铁有限责任公司",Baosteel Group Xinjiang Bayi Iron & Steel Co Ltd,Baosteel Group Xinjiang Bayi Iron & Steel Co Ltd [100.0%],Xinjiang,China,operating,1995-10-20,15363,15363.0,"[{'status': 'operating', 'method': 'BOF', 'capacity': '6850'}, {'status': 'operating', 'method': 'EAF', 'capacity': '450'}, {'status': 'operating', 'method': 'BF', 'capacity': '5763'}, {'status': 'mothballed', 'method': 'BF', 'capacity': '400'}, {'status': 'retired', 'method': 'BF', 'capacity': '400'}, {'status': 'operating', 'method': 'Other/unspecified iron', 'capacity': '1500'}]",BF; BOF; EAF; Iron other/unspecified,Integrated (BF),43.852147,87.304639,43.852147,87.304639,https://www.gem.wiki/Baosteel_Group_Xinjiang_Bayi_Iron_and_Steel_Co_Ltd,China,15363,15363.0,exact,"Xinjiang, China",Baosteel Group Xinjiang Bayi Iron and Steel Co Ltd,E100001012045,宝钢集团新疆八—钢铁有限公司,Baosteel Group Xinjiang Bayi Iron & Steel Co Ltd,E100001012045 [100.0%],Baosteel Group Xinjiang Bayi Iron & Steel Co Ltd [100.0%],operating,GIST,GIST,Iron & Steel,ttpa
steel,P100000120191,Jiangyin Xingcheng Special Steel Works Co Ltd,江阴兴澄特种钢铁有限公司,Jiangyin Xingcheng SPECIAL Steel Works Co Ltd,Citic Pacific Special Steel Group Co Ltd [100.0%],Jiangsu,China,operating,1993,15341,15341.0,"[{'status': 'operating', 'method': 'BOF', 'capacity': '5900'}, {'status': 'announced', 'method': 'EAF', 'capacity': '1225'}, {'status': 'retired', 'method': 'EAF', 'capacity': '359'}, {'status': 'operating pre-retirement', 'method': 'EAF', 'capacity': '897'}, {'status': 'operating', 'method': 'BF', 'capacity': '5760'}, {'status': 'retired', 'method': 'BF', 'capacity': '1200'}]",BF; BOF; EAF,Integrated (BF),31.950191,120.328449,31.950191,120.328449,https://www.gem.wiki/Jiangyin_Xingcheng_Special_Steel_Works_Co_Ltd,China,15341,15341.0,exact,"Jiangsu, China",Jiangyin Xingcheng Special Steel Works Co Ltd,E100000126701,江阴兴澄特种钢铁有限公司,Jiangyin Xingcheng SPECIAL Steel Works Co Ltd,E100000128047 [100.0%],Citic Pacific Special Steel Group Co Ltd [100.0%],operating,GIST,GIST,Iron & Steel,ttpa
steel,P100000120304,Quzhou Yuanli Metal Products Co Ltd,衢州元立金属制品有限公司,Quzhou Yuanli METAL Products Co Ltd,Zhejiang Yuanli METAL PRODUCT Group Co Ltd [81.5%]; Zhejiang Yuanli Metal Products Group Co Ltd Trade Union Committee [18.5%],Zhejiang,China,operating,1991,15312,15312.0,"[{'status': 'announced', 'method': 'BOF', 'capacity': '3450'}, {'status': 'operating pre-retirement', 'method': 'BOF', 'capacity': '5000'}, {'status': 'operating', 'method': 'BF', 'capacity': '1180'}, {'status': 'announced', 'method': 'BF', 'capacity': '2360'}, {'status': 'retired', 'method': 'BF', 'capacity': '980'}, {'status': 'operating pre-retirement', 'method': 'BF', 'capacity': '2342'}]",BF; BOF,Integrated (BF),28.893407,118.867125,28.893407,118.867125,https://www.gem.wiki/Quzhou_Yuanli_Metal_Products_Co_Ltd,China,15312,15312.0,exact,"Zhejiang, China",Quzhou Yuanli Metal Products Co Ltd,E100000126156,衢州元立金属制品有限公司,Quzhou Yuanli METAL Products Co Ltd,E100000128134 [81.5%]; E100000130615 [18.5%],Zhejiang Yuanli METAL PRODUCT Group Co Ltd [81.5%]; Zhejiang Yuanli Metal Products Group Co Ltd Trade Union Committee [18.5%],operating,GIST,GIST,Iron & Steel,ttpa
steel,P100000120076,Sansteel Minguang Co Ltd Fujian plant,福建三钢闽光股份有限公司,Sansteel Minguang Co Ltd Fujian,Fujian Metallurgical Holding Co Ltd [53.4%]; unknown [46.6%],Fujian,China,operating,2001,15216,15216.0,"[{'status': 'operating', 'method': 'BOF', 'capacity': '6799'}, {'status': 'operating', 'method': 'BF', 'capacity': '4853'}, {'status': 'retired', 'method': 'BF', 'capacity': '3564'}]",BF; BOF,Integrated (BF),26.261109,117.614709,26.261109,117.614709,https://www.gem.wiki/Sansteel_Minguang_Co_Ltd_Fujian_plant,China,15216,15216.0,exact,"Fujian, China",Sansteel Minguang Co Ltd Fujian plant,E100000123167,福建三钢闽光股份有限公司,Sansteel Minguang Co Ltd Fujian,E100000124862 [53.4%]; E100000132388 [46.6%],Fujian Metallurgical Holding Co Ltd [53.4%]; unknown [46.6%],operating,GIST,GIST,Iron & Steel,ttpa
steel,P100000120084,Guangdong Zhongnan Iron & Steel Co Ltd,韶钢集团,SGIS Songshan Co Ltd,SGIS Songshan Co Ltd [100.0%],Guangdong,China,operating,1997,15198,15198.0,"[{'status': 'operating', 'method': 'BOF', 'capacity': '7998'}, {'status': 'operating', 'method': 'EAF', 'capacity': '700'}, {'status': 'operating', 'method': 'BF', 'capacity': '6500'}]",BF; BOF; EAF,Integrated (BF),24.708232,113.635898,24.708232,113.635898,https://www.gem.wiki/Guangdong_Zhongnan_Iron_&_Steel_Co_Ltd,China,15198,15198.0,exact,"Guangdong, China",Guangdong Zhongnan Iron & Steel Co Ltd,E100001010583,广东韶钢松山股份有限公司,SGIS Songshan Co Ltd,E100001010583 [100.0%],SGIS Songshan Co Ltd [100.0%],operating,GIST,GIST,Iron & Steel,ttpa
steel,P100000120146,Tangshan Donghai Iron and Steel Group Co Ltd,唐山东海钢铁集团有限公司,Tangshan Donghai Iron and Steel Group Co Ltd,Tangshan Donghai Iron and Steel Group Co Ltd [100.0%],Hebei,China,operating,2003,15190,15190.0,"[{'status': 'operating', 'method': 'BOF', 'capacity': '5499'}, {'status': 'operating', 'method': 'BF', 'capacity': '6412'}, {'status': 'cancelled', 'method': 'BF', 'capacity': '1130'}, {'status': 'retired', 'method': 'BF', 'capacity': '2149'}]",BF; BOF,Integrated (BF),39.748373,118.624794,39.748373,118.624794,https://www.gem.wiki/Tangshan_Donghai_Iron_and_Steel_Group_Co_Ltd,China,15190,15190.0,exact,"Hebei, China",Tangshan Donghai Iron and Steel Group Co Ltd,E100000123219,唐山东海钢铁集团有限公司,Tangshan Donghai Iron and Steel Group Co Ltd,E100000123219 [100.0%],Tangshan Donghai Iron and Steel Group Co Ltd [100.0%],operating,GIST,GIST,Iron & Steel,ttpa
